id,userId,organizationId,operatingUnitId,action,entityType,entityId,details,ipAddress,userAgent,createdAt
451525,1080332,,,platform_admin_created,platform_admin,1863051,"{""newUserId"":1863051,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489294729@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:34:54
451526,1080332,,,platform_admin_deleted,platform_admin,1863051,"{""deletedUserId"":1863051,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489294729@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:34:54
451527,1080332,,,platform_admin_created,platform_admin,1863054,"{""newUserId"":1863054,""name"":""Test Role Persistence User"",""email"":""role-test-1770489305941@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:05
451528,1080332,,,platform_role_change,platform_admin,1863054,"{""targetUserId"":1863054,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489305941@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:35:06
451529,1080332,,,platform_role_change,platform_admin,1863054,"{""targetUserId"":1863054,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489305941@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:35:06
451530,1080332,,,platform_admin_created,platform_admin,1863055,"{""newUserId"":1863055,""name"":""Email Auth Admin"",""email"":""no-openid-1770489306211@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:06
451531,1080332,,,platform_admin_created,platform_admin,1863056,"{""newUserId"":1863056,""name"":""M365 Auth Admin"",""email"":""m365-1770489306355@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:06
451532,1080332,,,platform_admin_created,platform_admin,1863057,"{""newUserId"":1863057,""name"":""Google Auth Admin"",""email"":""google-1770489306502@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:06
451533,1080332,,,platform_admin_created,platform_admin,1863059,"{""newUserId"":1863059,""name"":""First Admin"",""email"":""duplicate-1770489306661@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:06
451534,1080332,,,platform_admin_created,platform_admin,1863060,"{""newUserId"":1863060,""name"":""Audit Test Admin"",""email"":""audit-create-1770489306813@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:06
451535,1080332,,,platform_admin_created,platform_admin,1863061,"{""newUserId"":1863061,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489306964@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:06
451536,1080332,,,platform_role_change,platform_admin,1863061,"{""targetUserId"":1863061,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489306964@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:35:07
451537,1080332,,,platform_admin_created,platform_admin,1863062,"{""newUserId"":1863062,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489307153@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:07
451538,1080332,,,platform_admin_deleted,platform_admin,1863062,"{""deletedUserId"":1863062,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489307153@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:35:07
451539,1080332,,,platform_admin_created,platform_admin,1863063,"{""newUserId"":1863063,""name"":""Test Role Persistence User"",""email"":""role-test-1770489329074@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:29
451540,1080332,,,platform_role_change,platform_admin,1863063,"{""targetUserId"":1863063,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489329074@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:35:29
451541,1080332,,,platform_role_change,platform_admin,1863063,"{""targetUserId"":1863063,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489329074@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:35:29
451542,1080332,,,platform_admin_created,platform_admin,1863064,"{""newUserId"":1863064,""name"":""Email Auth Admin"",""email"":""no-openid-1770489329387@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:29
451543,1080332,,,platform_admin_created,platform_admin,1863065,"{""newUserId"":1863065,""name"":""M365 Auth Admin"",""email"":""m365-1770489329551@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:29
451544,1080332,,,platform_admin_created,platform_admin,1863066,"{""newUserId"":1863066,""name"":""Google Auth Admin"",""email"":""google-1770489329710@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:29
451545,1080332,,,platform_admin_created,platform_admin,1863067,"{""newUserId"":1863067,""name"":""First Admin"",""email"":""duplicate-1770489329858@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:29
451546,1080332,,,platform_admin_created,platform_admin,1863068,"{""newUserId"":1863068,""name"":""Audit Test Admin"",""email"":""audit-create-1770489330019@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:30
451547,1080332,,,platform_admin_created,platform_admin,1863069,"{""newUserId"":1863069,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489330186@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:30
451548,1080332,,,platform_role_change,platform_admin,1863069,"{""targetUserId"":1863069,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489330186@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:35:30
451549,1080332,,,platform_admin_created,platform_admin,1863070,"{""newUserId"":1863070,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489330380@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:30
451550,1080332,,,platform_admin_deleted,platform_admin,1863070,"{""deletedUserId"":1863070,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489330380@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:35:30
451551,1080332,,,platform_admin_created,platform_admin,1863071,"{""newUserId"":1863071,""name"":""Test Role Persistence User"",""email"":""role-test-1770489340436@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:40
451552,1080332,,,platform_role_change,platform_admin,1863071,"{""targetUserId"":1863071,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489340436@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:35:40
451553,1080332,,,platform_role_change,platform_admin,1863071,"{""targetUserId"":1863071,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489340436@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:35:40
451554,1080332,,,platform_admin_created,platform_admin,1863072,"{""newUserId"":1863072,""name"":""Email Auth Admin"",""email"":""no-openid-1770489340717@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:40
451555,1080332,,,platform_admin_created,platform_admin,1863073,"{""newUserId"":1863073,""name"":""M365 Auth Admin"",""email"":""m365-1770489340880@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:40
451556,1080332,,,platform_admin_created,platform_admin,1863074,"{""newUserId"":1863074,""name"":""Google Auth Admin"",""email"":""google-1770489341035@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:41
451557,1080332,,,platform_admin_created,platform_admin,1863075,"{""newUserId"":1863075,""name"":""First Admin"",""email"":""duplicate-1770489341185@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:41
451558,1080332,,,platform_admin_created,platform_admin,1863077,"{""newUserId"":1863077,""name"":""Audit Test Admin"",""email"":""audit-create-1770489341380@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:41
451559,1080332,,,platform_admin_created,platform_admin,1863078,"{""newUserId"":1863078,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489341542@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:41
451560,1080332,,,platform_role_change,platform_admin,1863078,"{""targetUserId"":1863078,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489341542@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:35:41
451561,1080332,,,platform_admin_created,platform_admin,1863080,"{""newUserId"":1863080,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489341742@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:35:41
451562,1080332,,,platform_admin_deleted,platform_admin,1863080,"{""deletedUserId"":1863080,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489341742@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:35:41
451563,1080332,,,platform_admin_created,platform_admin,1863082,"{""newUserId"":1863082,""name"":""Test Role Persistence User"",""email"":""role-test-1770489365365@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:36:05
451564,1080332,,,platform_role_change,platform_admin,1863082,"{""targetUserId"":1863082,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489365365@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:36:05
451565,1080332,,,platform_role_change,platform_admin,1863082,"{""targetUserId"":1863082,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489365365@test.com"",""oldRole"":""platform_auditor"",""newRole"":""platform_super_admin"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:36:05
451566,1080332,,,platform_admin_created,platform_admin,1863083,"{""newUserId"":1863083,""name"":""Email Auth Admin"",""email"":""no-openid-1770489365649@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:36:05
451567,1080332,,,platform_admin_created,platform_admin,1863084,"{""newUserId"":1863084,""name"":""M365 Auth Admin"",""email"":""m365-1770489365800@test.com"",""role"":""platform_admin"",""authenticationProvider"":""microsoft365"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:36:05
451568,1080332,,,platform_admin_created,platform_admin,1863085,"{""newUserId"":1863085,""name"":""Google Auth Admin"",""email"":""google-1770489365956@test.com"",""role"":""platform_auditor"",""authenticationProvider"":""google"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:36:05
451569,1080332,,,platform_admin_created,platform_admin,1863086,"{""newUserId"":1863086,""name"":""First Admin"",""email"":""duplicate-1770489366110@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:36:06
451570,1080332,,,platform_admin_created,platform_admin,1863087,"{""newUserId"":1863087,""name"":""Audit Test Admin"",""email"":""audit-create-1770489366261@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:36:06
451571,1080332,,,platform_admin_created,platform_admin,1863088,"{""newUserId"":1863088,""name"":""Role Change Audit Test"",""email"":""audit-role-1770489366420@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:36:06
451572,1080332,,,platform_role_change,platform_admin,1863088,"{""targetUserId"":1863088,""targetUserName"":""Role Change Audit Test"",""targetUserEmail"":""audit-role-1770489366420@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:36:06
451573,1080332,,,platform_admin_created,platform_admin,1863089,"{""newUserId"":1863089,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489366614@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:36:06
451574,1080332,,,platform_admin_deleted,platform_admin,1863089,"{""deletedUserId"":1863089,""name"":""Delete Audit Test"",""email"":""audit-delete-1770489366614@test.com"",""role"":""platform_admin"",""deletedBy"":""Test Super Admin""}",,,2026-02-07 18:36:06
451575,1080332,,,platform_admin_created,platform_admin,1863090,"{""newUserId"":1863090,""name"":""Test Role Persistence User"",""email"":""role-test-1770489389922@test.com"",""role"":""platform_admin"",""authenticationProvider"":""email"",""createdBy"":""Test Super Admin""}",,,2026-02-07 18:36:29
451576,1080332,,,platform_role_change,platform_admin,1863090,"{""targetUserId"":1863090,""targetUserName"":""Test Role Persistence User"",""targetUserEmail"":""role-test-1770489389922@test.com"",""oldRole"":""platform_admin"",""newRole"":""platform_auditor"",""changedBy"":""Test Super Admin""}",,,2026-02-07 18:36:30
